dansbecker/a-deeper-understanding-of-deep-learning,A Deeper Understanding of Deep Learning, DanB,2020-10-15 15:38:50, 337,5
cast42/exploring-features, Exploring features,cast42,2016-04-23 13:47:30, 337,5
marcogdepinto/let-s-discover-more-about-the-olympic-games, Let's discover more about the Olympic Games!,Marco Giuseppe de Pinto, 2018-09-23 13:00:07, 336,5
jeffd23/10-classifier-showdown-in-scikit-learn,10 Classifier Showdown in Scikit-Learn,Jeff Delaney,2016-09-04 18:20:48, 336,5
xhlulu/aptos-2019-densenet-keras-starter,APTOS 2019: DenseNet Keras Starter,xhlulu,2019-07-26 14:37:03, 335,5
muonneutrino/exploration-transforming-images-in-python,Exploration & Transforming Images in Python, MuonNeutrino,2017-10-28 05:55:46, 335,5
arthurtok/feature-ranking-rfe-random-forest-linear-models, Feature Ranking RFE, Random Forest, linear models, Anisotropic, 2018-06-18 23:13:22, 334,5
awsaf49/great-barrier-reef-yolov5-infer, Great-Barrier-Reef: YOLOv5 [infer] 🌊,Awsaf, 2022-01-28 13:12:01, 333,5
sudalairajkumar/where-do-people-learn-ml-ds, Where do People learn ML / DS?,SRK, 2018-12-04 15:42:17, 333,5
theoviel/load-the-totality-of-the-data,Load the Totality of the Data, Theo Viel, 2019-03-02 14:26:31, 331,5
cdeotte/titanic-wcg-xgboost-0-84688, Titanic WCG+XGBoost [0.84688], Chris Deotte,2021-08-29 19:30:04, 331,5
ragnar123/optiver-realized-volatility-lgbm-baseline, Optiver Realized Volatility LGBM Baseline, Martin Kovacevic Buvinic,2021-07-27 13:42:53, 330,5
agentauers/incredible-tpus-finetune-effnetb0-b6-at-once, Incredible TPUs - finetune EffNetB0-B6 at once,AgentAuers,2020-06-27 17:58:09, 329,5
shivamb/beginners-guide-to-text-generation-using-lstms,Beginners Guide to Text Generation using LSTMs,Shivam Bansal, 2019-01-05 05:05:19, 329,5
amyjang/tensorflow-pneumonia-classification-on-x-rays, TensorFlow Pneumonia Classification on X-rays, Amy Jang,2020-07-20 16:11:29, 328,5
braquino/convert-to-regression,Convert to Regression, Bruno Aquino,2019-12-15 23:39:16, 327,5
felipemello/why-your-model-is-overfitting-not-making-progress, Why your model is overfitting/not making progress, Felipe Mello,2019-04-06 03:02:55, 327,5
marcuswingen/eda-of-bookings-and-ml-to-predict-cancelations, EDA of bookings and ML to predict cancelations,Marcus Wingen, 2020-03-06 12:10:49, 326,5
minhtriet/a-beginner-guide-for-sale-data-prediction, A beginner guide for sale data prediction, TrietChau, 2018-03-08 02:29:40, 326,5
dansbecker/exercise-build-your-first-machine-learning-model, Exercise: Build Your First Machine Learning Model, DanB,2018-09-27 21:55:58, 326,5
pestipeti/competition-metric-details-script, Competition metric details + script, Peter, 2020-05-11 15:55:46, 325,5
ihelon/brain-tumor-eda-with-animations-and-modeling, 🧠Brain Tumor🧠 - EDA with Animations and Modeling,Yaroslav Isaienkov,2021-08-15 11:56:00, 324,5
prashant111/comprehensive-guide-on-feature-selection,Comprehensive Guide on Feature Selection,Prashant Banerjee, 2020-11-18 15:26:57, 324,5
danielwolffram/topic-modeling-finding-related-articles,Topic Modeling: Finding Related Articles,Daniel Wolffram, 2020-05-02 21:41:15, 323,5
lavanyashukla01/pandas-numpy-python-cheatsheet,Pandas, Numpy, Python Cheatsheet,Lavanya Shukla,2020-03-06 11:13:31, 322,5
nitindatta/fifa-in-depth-analysis-with-linear-regression,FIFA in depth analysis with Linear Regression, Nitin Datta, 2020-10-16 06:19:46, 322,5
willkoehrsen/automated-model-tuning, Automated Model Tuning,Will Koehrsen, 2018-07-09 00:20:48, 322,5
gargmanish/basic-machine-learning-with-cancer, Basic Machine Learning with Cancer,Manish Kumar,2017-05-30 15:30:18, 322,5
shonenkov/train-inference-gpu-baseline,[Train + Inference] GPU Baseline,Alex Shonenkov,2020-06-01 12:02:14, 321,5
freespirit08/time-series-for-beginners-with-arima, Time Series For beginners with ARIMA,Arindam Chatterjee,2018-08-24 16:53:34, 321,5
kanncaa1/recurrent-neural-network-with-pytorch,Recurrent Neural Network with Pytorch, DATAI, 2020-04-07 14:11:12, 319,5
pouryaayria/a-complete-ml-pipeline-tutorial-acu-86,A Complete ML Pipeline Tutorial (ACU ~ 86%), PIR, 2018-04-14 07:56:14, 319,5
codename007/a-very-extensive-kiva-exploratory-analysis,A Very Extensive Kiva Exploratory Analysis ✓✓, Lathwal, 2018-05-14 17:23:55, 319,5
currie32/predicting-fraud-with-tensorflow, Predicting Fraud with TensorFlow,Currie32,2017-03-29 04:49:28, 319,5
mdfahimreshm/bert-in-depth-understanding,BERT - In Depth Understanding, Md Fahim,2021-05-13 08:25:29, 318,5
nayansakhiya/heart-fail-analysis-and-quick-prediction, Heart Fail:Analysis and Quick-prediction,Nayan Sakhiya, 2020-10-16 09:14:44, 318,5
dster/nfl-big-data-bowl-official-starter-notebook, NFL Big Data Bowl Official Starter Notebook, DJ Sterling, 2019-10-09 21:26:21, 318,5
jeffd23/catdognet-keras-convnet-starter, CatdogNet - Keras Convnet Starter, Jeff Delaney,2016-09-04 00:27:26, 318,5
cdeotte/rapids-svr-boost-17-8, RAPIDS SVR Boost - [17.8], Chris Deotte,2021-10-05 22:06:51, 317,5
rluethy/efficientnet3d-with-one-mri-type,Efficientnet3D with one MRI type,Roland Luethy, 2021-08-23 16:07:12, 317,5
ulrich07/osic-multiple-quantile-regression-starter,Osic-Multiple-Quantile-Regression-Starter, Ulrich G., 2020-07-23 08:57:28, 317,5
kyakovlev/m5-simple-fe,M5 - Simple FE,Konstantin Yakovlev, 2020-03-26 16:40:11, 317,5
boliu0/visualizing-all-task-pairs-with-gridlines,visualizing all task pairs with gridlines, Bo,2020-02-14 18:40:44, 317,5
mhviraf/a-new-baseline-for-dsb-2019-catboost-model,A new baseline for DSB 2019 - Catboost model,Massoud Hosseinali,2019-10-28 15:34:42, 317,5
m2skills/datasets-and-tutorial-kernels-for-beginners,Datasets and Tutorial Kernels for Beginners, Mohit Makhija, 2018-07-05 08:51:26, 317,5
kanncaa1/rare-visualization-tools, Rare Visualization Tools,DATAI, 2018-07-24 14:37:41, 317,5
residentmario/bivariate-plotting-with-pandas,Bivariate plotting with pandas,Aleksey Bilogur, 2018-09-19 21:04:48, 317,5
toregil/welcome-to-deep-learning-cnn-99, Welcome to deep learning (CNN 99%),Peter Grenholm,2017-05-01 14:36:46, 315,5
kashnitsky/a1-demo-pandas-and-uci-adult-dataset, A1 (demo). Pandas and UCI adult dataset, Yury Kashnitsky, 2018-10-07 11:33:36, 314,5
aashita/guide-to-animated-bubble-charts-using-plotly,Guide to Animated Bubble Charts using Plotly,Aashita Kesarwani, 2019-03-25 17:31:27, 314,5
xhlulu/disaster-nlp-keras-bert-using-tfhub,Disaster NLP: Keras BERT using TFHub,xhlulu,2020-11-07 16:38:57, 313,5
andradaolteanu/siim-melanoma-competition-eda-augmentations,🧬SIIM Melanoma Competition: EDA + Augmentations, Andrada Olteanu, 2020-08-07 08:56:24, 312,5
ash316/ml-from-scratch-part-2, ML From Scratch-Part 2,Ashwini Swain, 2017-10-11 01:18:05, 312,5
dster/nyc-taxi-fare-starter-kernel-simple-linear-model,NYC Taxi Fare Starter Kernel - Simple Linear Model,DJ Sterling, 2018-07-25 02:04:06, 311,5
dejavu23/house-prices-eda-to-ml-beginner,House Prices: EDA to ML (Beginner),deja vu, 2019-06-15 14:34:23, 311,5
kabure/titanic-eda-model-pipeline-keras-nn,Titanic [EDA] + Model Pipeline + Keras NN, Leonardo Ferreira, 2019-08-08 17:26:51, 311,5
arjanso/reducing-dataframe-memory-size-by-65,Reducing DataFrame memory size by ~65%,ArjanGroen,2017-08-06 19:33:20, 311,5
muhammadmelsherbini/jane-street-extensive-eda-pca-starter, Jane_street_Extensive_EDA & PCA starter 📊⚡,Muhammad M. El.Sherbini, 2020-12-26 11:11:58, 310,5
gmhost/gru-capsule,GRU+Capsule, Kɔuq Wang, 2018-12-13 11:34:09, 310,5
robikscube/tutorial-time-series-forecasting-with-xgboost,[Tutorial] Time Series forecasting with XGBoost, Rob Mulla, 2018-11-09 17:08:56, 310,5
gpreda/home-credit-default-risk-extensive-eda, Home Credit Default Risk Extensive EDA,Gabriel Preda, 2018-07-24 20:56:58, 310,5
ragnar123/unsupervised-baseline-arcface, Unsupervised Baseline ArcFace, Martin Kovacevic Buvinic,2021-03-18 18:45:06, 309,5
yasufuminakama/inchi-resnet-lstm-with-attention-starter, InChI / Resnet + LSTM with attention / starter,Y.Nakama,2021-03-12 23:46:12, 309,5
corochann/bengali-seresnext-training-with-pytorch, Bengali: SEResNeXt training with pytorch,corochann, 2020-01-04 06:34:02, 309,5
robikscube/nfl-big-data-bowl-plotting-player-position, NFL Big Data Bowl - Plotting Player Position,Rob Mulla, 2020-10-14 20:42:50, 309,5
raoulma/ny-stock-price-prediction-rnn-lstm-gru,NY Stock Price Prediction RNN LSTM GRU,Raoul, 2018-02-08 14:37:51, 309,5
andreshg/automatic-eda-libraries-comparisson,📊 Automatic EDA Libraries 📚 Comparisson, AndresHG,2021-04-29 20:00:44, 306,5
abhishek/bert-base-uncased-using-pytorch,BERT Base Uncased using PyTorch, Abhishek Thakur, 2020-04-04 20:12:05, 306,5
shahules/xgboost-feature-selection-dsbowl,XGBoost & Feature Selection DSBowl 🥣 🥣,Shahules, 2019-10-30 17:58:58, 306,6
alexisbcook/choosing-plot-types-and-custom-styles,Choosing Plot Types and Custom Styles, Alexis Cook,2021-11-09 00:05:40, 305,6
rtatman/sql-scavenger-hunt-day-1, SQL Scavenger Hunt: Day 1, Rachael Tatman, 2018-02-12 19:25:05, 305,6
cdeotte/ensemble-folds-with-median-0-153, Ensemble Folds with MEDIAN - [0.153],Chris Deotte, 2021-10-03 10:08:33, 304,6
iamleonie/intro-to-time-series-forecasting, Intro to Time Series Forecasting,Leonie, 2021-12-09 08:50:47, 304,6
rajacsp/pandas-cheatsheet-125-exercises,Pandas Cheatsheet: 125+ exercises, Raja CSP, 2020-10-25 04:52:23, 304,6
ihelon/hubmap-exploratory-data-analysis,HuBMAP - Exploratory Data Analysis,Yaroslav Isaienkov, 2020-11-30 22:55:15, 303,6
christofhenkel/how-to-preprocessing-for-glove-part2-usage,How To: Preprocessing for GloVe Part2: Usage,Dieter, 2019-05-14 07:11:58, 303,6
gaborfodor/greyscale-mobilenet-lb-0-892,🐘Greyscale MobileNet [LB=0.892], beluga, 2018-11-25 22:04:14, 303,6
parulpandey/eda-and-preprocessing-for-bert,EDA and Preprocessing for BERT, Parul Pandey, 2020-05-25 02:30:04, 302,6
artgor/is-this-malware-eda-fe-and-lgb-updated,Is this Malware? [EDA, FE and lgb][updated], Andrew Lukyanenko,2019-02-25 16:37:24, 302,6
janiobachmann/price-of-avocados-pattern-recognition-analysis, Price of Avocados || Pattern Recognition Analysis, Janio Martinez Bachmann,2019-04-29 18:45:40, 302,6
robikscube/time-series-forecasting-with-prophet,📈 Time Series forecasting with Prophet,Rob Mulla,2020-01-09 22:09:10, 302,6
anokas/exploratory-data-analysis-4, Exploratory Data Analysis, anokas, 2017-04-07 17:22:48, 302,6
maroberti/fastai-with-transformers-bert-roberta,Fastai with 🤗 Transformers (BERT, RoBERTa, ...), Maximilien Roberti, 2020-02-25 14:31:34, 301,6
anokas/outbrain-eda,Outbrain EDA,anokas, 2016-10-09 19:48:58, 301,6
yasufuminakama/ranzcr-resnext50-32x4d-starter-training, RANZCR / resnext50_32x4d starter [training], Y.Nakama, 2020-12-19 09:02:31, 300,6
khyeh0719/pytorch-efficientnet-baseline-inference-tta,Pytorch Efficientnet Baseline [Inference] TTA, Kun Hao Yeh,2020-11-23 23:46:07, 300,6
willkoehrsen/introduction-to-feature-selection, Introduction to Feature Selection, Will Koehrsen,2018-06-22 01:21:29, 300,6
frlemarchand/covid-19-forecasting-with-an-rnn,Covid-19 Forecasting with an RNN,Francois Lemarchand,2020-04-12 00:21:05, 299,6
hoshi7/goodreads-analysis-and-recommending-books, Goodreads: Analysis and Recommending Books., Shivam Ralli, 2019-08-05 06:17:05, 299,6
kanncaa1/does-alcohol-affect-success, Does Alcohol Affect Success, DATAI,2018-06-03 07:19:43, 299,6
xhlulu/openvaccine-simple-gru-model,OpenVaccine: Simple GRU Model, xhlulu, 2020-09-21 19:14:14, 298,6
shonenkov/wbf-approach-for-ensemble,WBF approach for ensemble, Alex Shonenkov, 2020-05-13 21:55:41, 298,6
iafoss/panda-concat-tile-pooling-starter-0-79-lb, PANDA concat tile pooling starter [0.79 LB], Iafoss, 2020-05-04 04:54:39, 298,6
michaelapers/the-plasticc-astronomy-starter-kit,The PLAsTiCC Astronomy "Starter Kit",MichaelApers, 2018-09-27 19:27:32, 298,6
dansbecker/group-by-having-count, Group By, Having & Count,DanB, 2021-11-09 00:03:39, 298,6
shivamb/ideas-for-image-features-and-image-quality, Ideas for Image Features and Image Quality,Shivam Bansal,2018-05-14 03:54:15, 297,6
debarshichanda/pytorch-w-b-jigsaw-starter,[Pytorch + W&B] Jigsaw Starter,Debarshi Chanda,2021-11-09 08:47:23, 296,6
allunia/don-t-turn-into-a-smoothie-after-the-shake-up,Don't turn into a Smoothie after the Shake-Up, Laura Fink, 2020-08-15 20:36:28, 296,6
peterchang77/exploratory-data-analysis, Exploratory Data Analysis, Peter,2018-08-27 14:52:22, 295,6
rohanrao/osic-understanding-laplace-log-likelihood, OSIC: Understanding Laplace Log Likelihood,Vopani, 2020-07-17 04:29:47, 294,6
shonenkov/inference-efficientdet, [Inference] EfficientDet,Alex Shonenkov, 2020-05-28 06:49:29, 294,6
residentmario/plotting-with-seaborn,Plotting with seaborn, Aleksey Bilogur,2018-09-19 21:36:58, 294,6
khoongweihao/covid-19-novel-coronavirus-eda-forecasting-cases,COVID-19 Novel Coronavirus EDA & Forecasting Cases,Wei Hao Khoong, 2020-06-12 09:48:51, 293,6
inversion/basic-feature-benchmark,Basic Feature Benchmark, inversion,2019-01-11 04:14:59, 293,6
rtatman/dashboarding-with-notebooks-day-1,Dashboarding with Notebooks: Day 1,Rachael Tatman, 2018-12-26 19:48:53, 293,6
bguberfain/a-simple-model-using-the-market-and-news-data, A simple model - using the market and news data, Bruno G. do Amaral, 2018-09-27 17:11:53, 293,6
rtatman/fun-beginner-friendly-datasets, Fun, beginner-friendly datasets, Rachael Tatman, 2017-10-23 17:15:43, 293,6
reighns/augmentations-data-cleaning-and-bounding-boxes, Augmentations, Data Cleaning and Bounding Boxes, Hongnan G,2020-08-02 07:47:25, 292,6
humananalog/inference-demo, Inference Demo,Human Analog, 2020-01-24 22:27:37, 292,6
kanncaa1/visualization-bokeh-tutorial-part-1, Visualization: Bokeh Tutorial Part 1,DATAI,2018-05-26 21:54:19, 292,6
rtatman/six-steps-to-more-professional-data-science-code, Six steps to more professional data science code,Rachael Tatman, 2019-10-02 18:14:34, 291,6
janiobachmann/s-p-500-time-series-forecasting-with-prophet, S&P 500 ||,Time Series Forecasting with Prophet,Janio Martinez Bachmann,2019-01-01 02:36:12, 291,6
tarlannazarov/own-jane-street-with-keras-nn,OWN Jane Street with Keras NN, Tarlan Nazarov, 2021-01-23 05:32:30, 290,6
spitfire2nd/enthusiast-to-data-professional-what-changes, Enthusiast to Data Professional - What changes?, Schubert de Abreu,2021-01-05 07:03:19, 290,6
prashant111/extensive-analysis-eda-fe-modelling,Extensive Analysis - EDA + FE + Modelling, Prashant Banerjee,2020-04-18 15:31:29, 290,6
corochann/ashrae-training-lgbm-by-meter-type, ASHRAE: Training LGBM by meter type, corochann,2019-10-28 13:31:15, 289,6
aroraaman/quadratic-kappa-metric-explained-in-5-simple-steps, Quadratic Kappa Metric explained in 5 simple steps,Aman Arora, 2018-12-30 12:25:16, 289,6
kyakovlev/1st-place-solution-part-1-hands-on-data,1st place solution - Part 1 - "Hands on Data", Konstantin Yakovlev,2018-12-17 16:27:24, 288,6
kmader/nuclei-overview-to-submission, Nuclei Overview to Submission, K Scott Mader,2018-01-17 09:38:56, 288,6
arthurtok/decision-boundaries-visualised-via-python-plotly, Decision Boundaries visualised via Python & Plotly,Anisotropic,2018-09-23 22:23:25, 288,6
madz2000/nlp-using-glove-embeddings-99-87-accuracy, NLP using GloVe Embeddings(99.87% Accuracy), Madhav Mathur,2020-07-22 07:10:52, 287,6
dansbecker/advanced-uses-of-shap-values,Advanced Uses of SHAP Values,DanB, 2021-11-09 00:04:20, 287,6
kanncaa1/roc-curve-with-k-fold-cv,ROC Curve with k-Fold CV,DATAI,2018-05-26 21:53:34, 287,6
ogrellier/python-target-encoding-for-categorical-features,Python target encoding for categorical features, olivier,2017-11-11 15:46:51, 286,6
szamil/where-is-my-output-file, Where is my output file?,Szamil, 2018-09-30 16:01:52, 286,6
its7171/gru-lstm-with-feature-engineering-and-augmentation, GRU+LSTM with feature engineering and augmentation,tito, 2020-09-21 19:46:14, 285,6
hellbuoy/online-retail-k-means-hierarchical-clustering, Online Retail K-Means & Hierarchical Clustering, Manish Kumar, 2019-11-10 17:34:10, 285,6
cdeotte/support-vector-machine-0-925, Support Vector Machine - [0.925],Chris Deotte, 2019-05-20 22:23:22, 285,6
seesee/siamese-pretrained-0-822,Siamese (pretrained) 0.822,See--,2018-12-29 14:17:14, 285,6
janiobachmann/attrition-in-an-organization-why-workers-quit,Attrition in an Organization,|| Why Workers Quit?,Janio Martinez Bachmann,2019-07-10 19:05:34, 285,6
jackcook/how-to-become-a-data-scientist,How to Become a Data Scientist,Jack Cook,2017-11-20 20:33:34, 285,6
muonneutrino/wikipedia-traffic-data-exploration,Wikipedia Traffic Data Exploration,MuonNeutrino, 2017-08-02 04:08:56, 285,6
tenffe/finetune-of-tensorflow-bidirectional-lstm, finetune of Tensorflow Bidirectional LSTM, zhangxin, 2021-09-30 02:13:13, 284,6
cheesu/house-prices-1st-approach-to-data-science-process, House Prices: 1st Approach to Data Science Process,Chee Su Goh,2019-01-17 21:20:29, 284,6
iafoss/256x256-images,256x256 images,Iafoss, 2021-03-12 06:31:29, 283,6
prashant111/lightgbm-classifier-in-python,LightGBM Classifier in Python, Prashant Banerjee,2020-07-21 06:09:01, 283,6
mihaskalic/lstm-is-all-you-need-well-maybe-embeddings-also, LSTM is all you need! well, maybe embeddings also.,Miha Skalic,2018-11-06 21:57:02, 283,6
apryor6/detailed-cleaning-visualization-python, Detailed Cleaning/Visualization (Python),Alan "AJ" Pryor, Ph.D., 2016-12-22 05:45:00, 283,6
spscientist/student-performance-in-exams, Student Performance In Exams,Jakki Seshapanpu, 2018-12-24 18:15:12, 282,6
sudalairajkumar/simple-exploration-notebook-5,Simple Exploration Notebook, SRK,2016-12-09 09:55:42, 282,6
ihelon/g2net-eda-and-modeling,🕳️G2Net🕳️ - EDA and Modeling,Yaroslav Isaienkov, 2021-07-09 07:54:11, 281,6
timesler/facial-recognition-model-in-pytorch, Facial recognition model in pytorch, timesler, 2020-03-02 00:39:20, 281,6
prokaj/bert-joint-baseline-notebook,bert joint baseline notebook,prvi, 2019-12-06 16:25:45, 281,6
knowledgegrappler/a-simple-nn-solution-with-keras-0-48611-pl, A simple nn solution with Keras (~0.48611 PL), noobhound,2017-11-24 09:42:25, 281,6
tezdhar/breaking-lb-fresh-start,Breaking LB - Fresh start, Mohsin hasan, 2018-07-21 06:29:45, 280,6
haqishen/train-efficientnet-b0-w-36-tiles-256-lb0-87, Train EfficientNet-B0 w/ 36 tiles_256 [LB0.87],Qishen Ha,2020-06-05 04:35:59, 279,6
ratan123/in-depth-guide-to-google-s-bert, In-Depth Guide 📙 to Google's BERT, ratan rohith, 2020-02-29 03:12:34, 279,6
alijs1/ieee-transaction-columns-reference,IEEE Transaction columns Reference,alijs,2019-07-18 17:35:06, 279,6
julian3833/sartorius-starter-torch-mask-r-cnn-lb-0-273, 🦠 Sartorius - Starter Torch Mask R-CNN [LB=0.273], dataista0 (Julián Peller),2021-12-04 04:32:06, 278,6
japandata509/ensemble-resnext50-32x4d-efficientnet-0-903, Ensemble: Resnext50_32x4d + Efficientnet = 0.903,Kaito,2021-01-15 08:40:42, 278,6
kneroma/m5-forecast-v2-python,M5 Forecast v2 Python, kkiller,2020-04-06 19:00:37, 278,6
fedi1996/house-prices-data-cleaning-viz-and-modeling, House Prices : Data cleaning, viz and modeling,Fedi Ben Messaoud,2021-07-14 10:10:51, 278,6
emmarex/plant-disease-detection-using-keras,Plant Disease Detection using Keras, Tairu Oluwafemi Emmanuel, 2018-11-10 09:20:33, 278,6
kmader/baseline-u-net-model-part-1, Baseline U-Net Model (Part 1), K Scott Mader,2018-10-19 09:51:40, 278,6
alexisbcook/getting-started-with-kaggle-competitions, Getting Started with Kaggle Competitions,Alexis Cook,2021-07-26 17:21:50, 277,6
chumajin/optiver-realized-eda-for-starter-english-version,Optiver Realized: EDA for starter(English version),chumajin, 2021-07-03 16:37:07, 277,6
jessemostipak/getting-started-tpus-cassava-leaf-disease,Getting Started: TPUs + Cassava Leaf Disease,Jesse Mostipak, 2020-12-05 22:53:26, 277,6
tuckerarrants/openvaccine-gru-lstm, OpenVaccine - GRU + LSTM,Tucker Arrants, 2020-09-29 02:20:17, 277,6
drhabib/starter-kernel-for-0-79,Starter kernel for > 0.79, DrHB, 2019-07-20 00:53:32, 277,6
sudalairajkumar/simple-exploration-notebook-sberbank, Simple Exploration Notebook - Sberbank,SRK,2017-05-02 13:08:54, 277,6
cdeotte/pytorch-bigbird-ner-cv-0-615, PyTorch - BigBird - NER - [CV 0.615],Chris Deotte, 2021-12-24 18:56:10, 276,6
angqx95/data-science-workflow-top-2-with-tuning,Data Science Workflow TOP 2% (with Tuning),aqx,2021-01-06 05:21:17, 276,6
cpmpml/initial-wrangling-voronoi-areas-in-python, initial wrangling & Voronoi areas in Python, CPMP, 2019-11-14 19:49:41, 276,6
jesucristo/1-smart-robots-most-complete-notebook, #1 Smart Robots. Most Complete Notebook 🤖, Nanashi,2019-04-12 06:44:46, 276,6
victorambonati/unsupervised-anomaly-detection,Unsupervised Anomaly Detection,Victor Ambonati,2017-08-04 12:14:10, 276,6
omershect/learning-pytorch-lstm-deep-learning-with-m5-data, Learning Pytorch LSTM Deep Learning with M5 Data,OmerS,2020-06-02 19:30:55, 275,6
meaninglesslives/nested-unet-with-efficientnet-encoder, Nested Unet with EfficientNet Encoder, Siddhartha, 2019-09-02 01:10:46, 275,6
kanncaa1/tutorial-pca-intuition-and-image-completion, Tutorial: PCA Intuition and Image Completion,DATAI,2018-06-18 04:20:34, 275,6
neviadomski/how-to-get-to-top-25-with-simple-model-sklearn,How to get to TOP 25% with Simple Model (sklearn), Sergei Neviadomski, 2018-01-30 03:20:01, 275,7
shivamb/netflix-shows-and-movies-exploratory-analysis, Netflix Shows and Movies - Exploratory Analysis, Shivam Bansal,2019-12-14 02:51:32, 274,7
cdeotte/keras-unet-with-eda, Keras UNET with EDA, Chris Deotte, 2019-08-10 10:55:52, 274,7
artgor/text-modelling-in-pytorch,Text modelling in Pytorch, Andrew Lukyanenko,2019-01-26 02:41:06, 274,7
kabure/extensive-usa-youtube-eda,Extensive USA Youtube [EDA], Leonardo Ferreira,2019-08-28 01:22:15, 274,7
drgilermo/dynamics-of-new-york-city-animation, Dynamics of New York city - Animation, Omri Goldstein, 2017-12-09 14:50:15, 274,7
davidcairuz/feature-engineering-lightgbm,Feature Engineering & LightGBM,David Cairuz, 2019-09-01 15:03:39, 273,7
prasadperera/the-boston-housing-dataset, The Boston Housing Dataset,Prasad Perera,2018-05-03 15:31:07, 273,7
cdeotte/how-to-create-tfrecords, How To Create TFRecords, Chris Deotte, 2020-06-06 16:41:54, 271,7
nxrprime/fibrosis-eda-fast-ai, Fibrosis EDA (fast.ai),Trigram,2020-08-25 04:19:47, 270,7
parulpandey/wuhan-coronavirus-a-geographical-analysis, Wuhan Coronavirus : A geographical analysis, Parul Pandey, 2020-03-16 11:16:59, 270,7
shahules/discovering-opportunities-at-la,Discovering opportunities at LA, Shahules, 2019-06-21 03:29:02, 270,7
wrosinski/baselinemodeling,BaselineModeling,Wojtek Rosinski,2019-02-13 13:20:02, 270,7
raddar/towards-de-anonymizing-the-data-some-insights,Towards de-anonymizing the data! Some insights,raddar, 2019-02-07 21:08:25, 270,7
vprokopev/mean-likelihood-encodings-a-comprehensive-study, Mean (likelihood) encodings: a comprehensive study,Viacheslav Prokopev,2018-10-07 19:38:25, 269,7
janiobachmann/patient-charges-clustering-and-regression, Patient Charges || Clustering and Regression,Janio Martinez Bachmann,2019-01-19 12:59:29, 269,7
kashnitsky/topic-7-unsupervised-learning-pca-and-clustering, Topic 7. Unsupervised learning: PCA and clustering,Yury Kashnitsky,2019-07-27 22:45:40, 269,7
cpmpml/spell-checker-using-word2vec, Spell Checker using Word2vec,CPMP, 2017-05-12 06:46:25, 269,7
julian3833/g-research-starter-lgbm-pipeline, 🪙💲 G-Research- Starter LGBM Pipeline,dataista0 (Julián Peller),2021-11-06 07:29:00, 268,7
abhishek/mask-rcnn-with-augmentation-and-multiple-masks, mask-rcnn with augmentation and multiple masks,Abhishek Thakur,2019-07-04 07:52:16, 267,7
dwin183287/kagglers-seen-by-continents,Kagglers seen by continents, Sharlto Cope, 2020-12-19 22:16:13, 266,7
anasofiauzsoy/writing-hamilton-lyrics-with-tensorflow-r, Writing Hamilton Lyrics with Tensorflow/R, Ana Sofia Uzsoy,2020-07-13 17:43:02, 266,7
upadorprofzs/understand-your-data-airbnb-reservations, Understand your data 🎲 | airbnb reservations,Murilão,2020-07-21 10:35:19, 266,7
shahules/zomato-complete-eda-and-lstm-model, Zomato Complete EDA and LSTM model,Shahules, 2019-10-05 02:40:49, 266,7
christofhenkel/how-to-preprocessing-for-glove-part1-eda, How To: Preprocessing for GloVe Part1: EDA,Dieter, 2019-05-13 18:26:32, 266,7
serkanpeldek/face-recognition-on-olivetti-dataset, Face Recognition on Olivetti Dataset,Serkan Peldek,2019-08-27 05:49:19, 266,7
lopuhin/eli5-for-mercari,ELI5 for Mercari,Konstantin Lopuhin, 2017-12-17 19:51:48, 266,7
kanncaa1/dataiteam-titanic-eda,DataiTeam Titanic EDA, DATAI,2020-05-25 20:16:52, 265,7
tarunpaparaju/arc-competition-eda-pytorch-cnn, ARC Competition : EDA + PyTorch CNN 💥, Tarun Paparaju, 2020-02-26 06:07:04, 264,7
lightforever/severstal-mlcomp-catalyst-infer-0-90672,severstal mlcomp+catalyst infer 0.90672, Evgeny_Semyonov,2019-09-29 18:58:16, 264,7
carlolepelaars/pubg-data-exploration-rf-funny-gifs,PUBG Data Exploration + RF (+ Funny GIFs), Carlo Lepelaars,2019-01-08 10:09:12, 264,7
rejasupotaro/effective-feature-engineering,Effective Feature Engineering, rejasupotaro, 2018-10-19 06:36:23, 264,7
batzner/gini-coefficient-an-intuitive-explanation, Gini Coefficient - An Intuitive Explanation, Kilian Batzner, 2017-10-10 19:07:36, 264,7
allunia/rsna-ih-detection-eda, RSNA IH Detection - EDA, Laura Fink, 2019-10-02 19:32:26, 263,7
kashnitsky/topic-3-decision-trees-and-knn, Topic 3. Decision Trees and kNN, Yury Kashnitsky,2021-05-07 09:25:45, 263,7
sudalairajkumar/simple-feature-engg-notebook-spooky-author,Simple Feature Engg Notebook - Spooky Author,SRK,2017-12-02 12:13:47, 263,7
ngyptr/python-nltk-sentiment-analysis, Python NLTK sentiment analysis,Peter Nagy, 2018-06-05 18:50:00, 263,7
parapapapam/yolox-inference-tracking-on-cots-lb-0-539, YoloX inference + Tracking on COTS [LB 0.539], Aleksandr Snorkin,2022-01-20 20:17:32, 262,7
ragnar123/riiid-model-lgbm,Riiid model LGBM,Martin Kovacevic Buvinic, 2020-12-13 03:27:38, 262,7
snippsy/bottleneck-encoder-mlp-keras-tuner, Bottleneck encoder + MLP + Keras Tuner, Kire, 2021-01-23 09:50:01, 261,7
